file,has_hidden_void,void_num,center_mass,bounds
5780726_1_0_void.stl,NO,,,
5780726_1_1_void.stl,NO,,,
5709416_3_3_void.stl,NO,,,
5709416_3_2_void.stl,NO,,,
5840852_5_1_void.stl,YES,1,"[-8.274, 2.307, 10.893]","[[-12.632, -0.698, 9.402], [-3.915, 5.311, 12.384]]"
5840852_5_1_void.stl,YES,2,"[10.442, 12.021, 4.506]","[[3.336, 6.939, 1.302], [17.547, 17.104, 7.71]]"
5840852_5_1_void.stl,YES,3,"[14.628, 2.755, 18.144]","[[14.485, 2.412, 18.091], [14.772, 3.099, 18.196]]"
5840852_5_0_void.stl,YES,1,"[-1.795, 11.789, 15.294]","[[-3.734, 8.528, 13.823], [0.144, 15.05, 16.766]]"
5840852_5_0_void.stl,YES,2,"[-5.251, 16.233, 16.367]","[[-5.399, 16.145, 16.333], [-5.102, 16.322, 16.4]]"
5865546_1_2_void.stl,NO,,,
5908466_1_0_void.stl,NO,,,
5921362_1_0_void.stl,YES,1,"[-6.417, 8.332, 1.772]","[[-6.421, 8.326, 1.77], [-6.413, 8.338, 1.773]]"
5921362_1_0_void.stl,YES,2,"[2.03, -10.158, 1.727]","[[1.987, -10.186, 1.721], [2.074, -10.13, 1.733]]"
5921362_1_0_void.stl,YES,3,"[-9.777, 3.627, 4.323]","[[-9.899, 3.499, 4.295], [-9.656, 3.754, 4.351]]"
5921362_1_1_void.stl,YES,1,"[-0.571, -10.368, 3.018]","[[-0.634, -10.401, 3.008], [-0.507, -10.334, 3.028]]"
5840852_9_3_void.stl,YES,1,"[-17.452, 2.037, 8.246]","[[-18.08, 1.649, 8.082], [-16.824, 2.425, 8.41]]"
5840852_9_3_void.stl,YES,2,"[-3.434, -24.309, 11.355]","[[-3.96, -25.231, 10.621], [-2.909, -23.387, 12.089]]"
5840852_9_3_void.stl,YES,3,"[-10.828, 27.914, 4.981]","[[-14.181, 24.122, 1.634], [-7.474, 31.706, 8.328]]"
5840852_9_3_void.stl,YES,4,"[7.413, -10.104, 9.594]","[[5.839, -12.41, 8.198], [8.988, -7.799, 10.99]]"
5840852_9_2_void.stl,YES,1,"[11.706, -15.805, 35.748]","[[11.281, -16.221, 35.354], [12.13, -15.388, 36.143]]"
5815969_3_1_void.stl,YES,1,"[32.42, 12.486, 0.231]","[[32.42, 12.486, 0.231], [32.42, 12.486, 0.231]]"
5815969_3_0_void.stl,NO,,,
